# turbineX, turbineY, turbineZ
5.688000000000000682e+02 5.688000000000000682e+02 7.320000000000000284e+01
8.216000000000000227e+02 5.688000000000000682e+02 7.320000000000000284e+01
1.074400000000000091e+03 5.688000000000001819e+02 7.320000000000000284e+01
1.327200000000000045e+03 5.688000000000001819e+02 7.320000000000000284e+01
1.580000000000000000e+03 5.688000000000000682e+02 7.320000000000000284e+01
5.688000000000000682e+02 8.216000000000000227e+02 7.320000000000000284e+01
8.216000000000000227e+02 8.216000000000000227e+02 7.320000000000000284e+01
1.074400000000000091e+03 8.216000000000001364e+02 7.320000000000000284e+01
1.327200000000000045e+03 8.216000000000001364e+02 7.320000000000000284e+01
1.580000000000000000e+03 8.216000000000000227e+02 7.320000000000000284e+01
5.688000000000001819e+02 1.074400000000000091e+03 7.320000000000000284e+01
8.216000000000001364e+02 1.074400000000000091e+03 7.320000000000000284e+01
1.074400000000000091e+03 1.074400000000000091e+03 7.320000000000000284e+01
1.327200000000000045e+03 1.074400000000000091e+03 7.320000000000000284e+01
1.580000000000000000e+03 1.074400000000000091e+03 7.320000000000000284e+01
5.688000000000000682e+02 1.327200000000000045e+03 7.320000000000000284e+01
8.216000000000000227e+02 1.327200000000000045e+03 7.320000000000000284e+01
1.074400000000000091e+03 1.327200000000000045e+03 7.320000000000000284e+01
1.327200000000000045e+03 1.327200000000000045e+03 7.320000000000000284e+01
1.580000000000000000e+03 1.327200000000000045e+03 7.320000000000000284e+01
5.688000000000000682e+02 1.580000000000000000e+03 7.320000000000000284e+01
8.216000000000000227e+02 1.580000000000000000e+03 7.320000000000000284e+01
1.074400000000000091e+03 1.580000000000000000e+03 7.320000000000000284e+01
1.327200000000000045e+03 1.580000000000000000e+03 7.320000000000000284e+01
1.580000000000000000e+03 1.580000000000000000e+03 7.320000000000000284e+01
