# turbineX, turbineY, turbineZ
5.324650178093588693e+02 5.338929249047920393e+02 9.829984185208520842e+01
9.221370776485092620e+02 5.651862243094625455e+02 7.676645651471423548e+01
1.445423975132683836e+03 5.389296782002194277e+02 9.829984185208520842e+01
1.913679970236409417e+03 5.741307127334175675e+02 7.676645651471423548e+01
2.476976934902590983e+03 5.417367727474170351e+02 9.829984185208520842e+01
5.537209069215571162e+02 9.425370710102943121e+02 7.676645651471423548e+01
9.715768843737222369e+02 9.505941088528687715e+02 9.829984185208520842e+01
1.511714759029245670e+03 1.057085148199036212e+03 7.676645651471423548e+01
1.955695594763212739e+03 1.042591597822120775e+03 9.829984185208520842e+01
2.466783758580503672e+03 9.176706197922619594e+02 7.676645651471423548e+01
5.478394919163469012e+02 1.482267084043781324e+03 9.829984185208520842e+01
9.539176992809653939e+02 1.421547133994729847e+03 7.676645651471423548e+01
1.483007232220031028e+03 1.521615331480007399e+03 9.829984185208520842e+01
2.007573064083909003e+03 1.422922791410269838e+03 7.676645651471423548e+01
2.490816135422003299e+03 1.473989129664268603e+03 9.829984185208520842e+01
5.414622885426164203e+02 2.087316467886008468e+03 7.676645651471423548e+01
9.164120390193804724e+02 1.986662454285168451e+03 9.829984185208520842e+01
1.512283041957896103e+03 2.055827177632590519e+03 7.676645651471423548e+01
2.052959962492097475e+03 2.127868810323917387e+03 9.829984185208520842e+01
2.472941391251938967e+03 1.983870579438671939e+03 7.676645651471423548e+01
5.797137417217635402e+02 2.478412253442620113e+03 9.829984185208520842e+01
1.030214913584643455e+03 2.431160773882566446e+03 7.676645651471423548e+01
1.543964930821121243e+03 2.461352851057699354e+03 9.829984185208520842e+01
2.060210353609503272e+03 2.501466651753414681e+03 7.676645651471423548e+01
2.481379305138576456e+03 2.470595578533600928e+03 9.829984185208520842e+01
